,Date,User,Tweet,company,Stock_status
17155,2022-06-04 16:02:44+00:00,Iti_deep,@hawabanke_ I want to talk to you ab Karli,iti,1
17156,2022-06-04 16:02:00+00:00,Iti_deep,@hawabanke_ Ok take then https://t.co/NkdSweDyDl,iti,1
17157,2022-06-04 15:57:17+00:00,SuhasNa17723496,"YouTube channel link : https://t.co/p7zqX1n94b 
ITI student explain the road vibrate vehicle and funny moment video or comedy 😂 https://t.co/4Cavm7O5cr",iti,1
17158,2022-06-04 15:55:07+00:00,ITI_LAUSD,Good morning @LASchools we have kicked off our #CS4LAUSD event! We are ready to receive you at registration and look forward to seeing you soon! https://t.co/LTKXVwnyzv,iti,1
17159,2022-06-04 15:53:25+00:00,EmeIreke,@shabawhyte @ChukwebukaOkoli @ShehuSani @PeterObi Peter Obi your foot? Are you kidding me? Did you just typed that and posted for the whole world to see? Chai! Your shame dey shame me! Iti,iti,1
17160,2022-06-04 15:48:00+00:00,Iti_deep,@hawabanke_  Are you there for me or not🙂,iti,1
17161,2022-06-04 15:45:58+00:00,Iti_deep,@Safi97469642 Take care yaar🥺🥺,iti,1
17162,2022-06-04 15:45:47+00:00,Iti_deep,"@Safi97469642 What??? Is everything ok, Are you fine now and all your family members are safe na?? Tell me something",iti,1
17163,2022-06-04 15:45:04+00:00,Iti_deep,@Mahsa_psy74 Yeahh🥺🥳😘,iti,1
17164,2022-06-04 15:44:16+00:00,Mahsa_psy74,@Iti_deep Yaar🥺🥺 thank you sweetie 😘😘 I hope one day can meet you and bake the same cake for you 💕💕🌺🌺,iti,1
17165,2022-06-04 15:43:14+00:00,_its_SNEHA,@Iti_deep This is soo damn good pika,iti,1
17166,2022-06-04 15:43:13+00:00,Iti_deep,@_its_SNEHA Happiest Birthday To Aunty🥳May god bless her with lots of love and happiness 💗,iti,1
17167,2022-06-04 15:41:39+00:00,Iti_deep,"@Mahsa_psy74 She is just amazing chef🤤🤤 Happy Birthday once again 🎂
And we got your cake though it's online but still loving it🥺🤍",iti,1
17168,2022-06-04 15:40:17+00:00,Iti_deep,@pyari_Nidhi Enjoy Papa's day with your dad😘🥳,iti,1
17169,2022-06-04 15:39:37+00:00,Iti_deep,@Beyhadh2F Thank you 🥺🤍,iti,1
17170,2022-06-04 15:39:08+00:00,Iti_deep,@_its_SNEHA You are not late plishhh🥺🤍,iti,1
17171,2022-06-04 15:37:48+00:00,pyari_Nidhi,"@Iti_deep Thank you,Means A lot Yaar 🥺❤😌",iti,1
17172,2022-06-04 15:31:56+00:00,richardmarak,"@AITC4Meghalaya organisational meeting held in Upper Matchakolgre(ITI), 51-South Tura LAC. https://t.co/6fJ8E2kQtt",iti,1
17173,2022-06-04 15:21:18+00:00,KalaUsdadia,"ETIC, ITI, Cybersecurity IAM/IDAM Associate | Job in Cairo, Egypt by PricewaterhouseCoopers | GulfTalent https://t.co/JmPt8rph2V",iti,1
17174,2022-06-04 15:16:08+00:00,sifelane,@nyaudespeaks1 iti as a Zimbabwean i need😂😭please,iti,1
17175,2022-06-04 15:14:32+00:00,Assam_Govt_Jobs,"BRO Recruitment 2022 for 876 Store Keeper &amp; MSW Posts – Apply Now
https://t.co/Mmo0WJqoLF
10PassJobs, 12PassJobs, India Govt Jobs, ITI https://t.co/06EtocMiGx",iti,1
17176,2022-06-04 15:00:02+00:00,ITI_TechTweets,"Register to join leading environmental regulatory experts at the 2022 Critical Environmental Requirements for Electronics Conference on June 7, hosted by @ITI_TechTweets &amp; @IPCassociation. Learn more details here: https://t.co/YwkefdvTxN #environmentalpolicy #electronicsindustry https://t.co/S8cv4WoHfw",iti,1
17177,2022-06-04 14:55:25+00:00,B1Daredevilz,"@SitiCharity I'm laughing coz they identified something as ""LGBTQ+ hip-hop"". Nde iti?",iti,1
17178,2022-06-04 14:53:09+00:00,rahulma52862585,@ashokgehlot51 Justice for ITI students. #टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो,iti,1
17179,2022-06-04 14:52:56+00:00,rahulma52862585,@ashokgehlot51 “Justice for ITI students. #टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो”,iti,1
17180,2022-06-04 14:52:42+00:00,STOCKBAGGER1,"Ohh my god

IIT         IIM        LIC
ITI        BHEL     NID
BARC  AIIMS   ISRO
SAIL    ONGC  DRDO...

Nehru ji was an institution builder who strengthened our democratic roots.

In 8 yrs, BJP has weakened democracy by bulldozing institutions. 

India needs #BharatJodo",iti,1
17181,2022-06-04 14:37:47+00:00,misssunshinnnne,"Call for ITI graduation project ideas in machine learning and deep learning.
If you know some hot important new ideas please share your thoughts !   #ArtificialIntelligence #MachineLearning #DataAnalytics",iti,1
17182,2022-06-04 14:35:35+00:00,DETGujarat,"2 weeks &amp; 82000 students of Government ITI's are on  @digilocker_ind.We are for @_DigitalIndia.
Paperless and efficient, Digilocker will help students go for job fairs anywhere without the fear of missing a document at home. New admission cycle work in full swing @pkumarias https://t.co/P5z9gsdHRq https://t.co/2oMfM3OPU1",iti,1
17183,2022-06-04 14:29:42+00:00,brimoorhouse,@AJaeLugo @AstridLAUSD18M @scratch @ITI_LAUSD @LAUSD_Achieve Is it virtual or in person?,iti,1
17184,2022-06-04 14:28:02+00:00,Britt4Congress,"Textbank with #TeamBrittany this Sunday from 11am-1pm. Help us reach out to voters across NY-11 to spread the word about Brittany &amp; the upcoming Aug 23rd election. 

Click to join: https://t.co/nGlkGfMtdD 

Cant make itI? Check out more events here: https://t.co/EhnMEMz4e3 https://t.co/MyBum03p6C",iti,1
17185,2022-06-04 14:28:01+00:00,ivi_iti,@MuraCasardis The forgotten two handed scythe 😂,iti,1
17186,2022-06-04 14:16:34+00:00,TheZBurg,@BigFrank321 @takatuki_iti She is so beautiful https://t.co/760bVZiuPV,iti,1
17187,2022-06-04 13:49:41+00:00,Shivanaikg,"During @INCIndia government, What was SILENT NO MEDIA advertisements in Bangalore for KA.
Number of Employees:
HMT 14,000
HAL  70,000
ITI     18,000
BEML 16,000
KIOCL 22,000
SO ON SO FORTH..
ALL CARVED TEMPLES OF NATION.
TO TAKE COMMANDING HEIGHTS OF ECONOMY.
@INCKarnataka",iti,1
17188,2022-06-04 13:34:22+00:00,tinoshango,@nickmangwana Idzi dzine dofo dofo when iti comes to economics i think he should stick to so called nursing and leaving national issues to us… nick nonsense,iti,1
17189,2022-06-04 13:15:51+00:00,aidsoap,Ananthapur ITI College #AIDSO #NEP2020 #RejectNEP2020 https://t.co/Ji56EiqbLQ,iti,1
17190,2022-06-04 12:41:00+00:00,ErArjunsinhZala,@MohitMRathod @AKRAKESHIAS1 Pls operate iti waiting list,iti,1
17191,2022-06-04 12:31:29+00:00,Destro_ITI,The way you operate under your own roof is likely going throug... More for Scorpio https://t.co/hSQi1wgNky,iti,1
17192,2022-06-04 12:30:49+00:00,FHD__53,"Circle 2
@stt_880
@Me_Weirdo1
@MO_ITI
@rx9_15
@M_Y_M_B
@7_jler
@4Usb8
@Carlos_1779
@leogoot30
@pvvq14
@16_RuKk
@AlAhly
@klx6___
@_K9k9
@PD21vi",iti,1
17193,2022-06-04 12:28:50+00:00,aynurmemet602,ITI is one of the most or the most historically extreme violations of a human being ever to occur. It should be brought to a close immediately.,iti,1
17194,2022-06-04 12:25:50+00:00,HUMANLIFEJOB,"Job vacancy available for Plant Operator/Plant Officer 
Qualification: Qualification - ITI (AOCP) / https://t.co/g83JzzMajq. / https://t.co/EMUTM8qvgw. (Chemistry) / Diploma or BE(Chemical)
Experience - 2 to 6 years
Salary - Up to…https://t.co/6MhGJM9u8a https://t.co/ycXMY96mFA",iti,1
17195,2022-06-04 12:00:52+00:00,Tradingshenzhen,@san1999der iti s already,iti,1
17196,2022-06-04 11:55:30+00:00,JammuGm,"Our Team members participated today at ITI Jammu for one day Awareness Cum Job Fair. Here's few glimpses of the event. Team highlighted departmental schemes related to Central Sector Schemes and State industrial policies including
 PMEGP  scheme.

#Awareness##Entrepreneurship. https://t.co/oqrmZR5mp4",iti,1
17197,2022-06-04 11:47:28+00:00,AsherGoldman,@michaelcolhoun Last time I followed the Warriors regularly people like Clinton Toopi and Ali Lauiti'iti were still the big names in the team. Its been a while!,iti,1
17198,2022-06-04 11:41:17+00:00,R_B_S_10,"@rajshamani Absolutely wrong, All the companies will reject application if you are not Graduate. If Diploma or ITI holder having 10 years experience apply for Engineer job will they accept? Even if they accept in rare cases it will be for low salary and he will have big problem in his growth",iti,1
17199,2022-06-04 11:05:49+00:00,Mwayi_XO,@_Tarikh_ Conscious hip hop nde iti 🤣,iti,1
17200,2022-06-04 10:56:44+00:00,Thriftylesley,"Served this Cheese and Onion Tart to the WI and they loved itI!  Great hot, straight from the oven, warm, or cold. Good for packed lunches too https://t.co/O64EQAK0Zr  #BudgetMeals #CheapFood",iti,1
17201,2022-06-04 10:44:57+00:00,pibchennai,"As per the vision in the CPSE conclave of @PMOIndia, #NLCIL established an ITI at Neyveli in collaboration with Government of Tamilnadu with four Trades and a total intake of 168 students: @JoshiPralhad https://t.co/kBcOmGowrY",iti,1
17202,2022-06-04 10:32:13+00:00,Iti_Gi,@andyyangsookit Beautiful Andy!,iti,1
17203,2022-06-04 10:31:52+00:00,RisingS34971132,"@IYKISH @Ken32256286 @PeteEdochie_ Ur PVC is to stay at home , Iti .",iti,1
17204,2022-06-04 10:29:19+00:00,RavijeetLodhi,"@74_alok @Akshaysri35 Sir ITI Instructor 2504 post main exam short list when will be released by UPSSSC...???? Exam will be held on 17 july 2022... Plzzz give information Sir🙏🙏🙏
@74_alok @IasHarikesh @AndraVamsi1 @KapilDevBjp @myogiadityanath @kpmaurya1 @brajeshpathakup @scvtup",iti,1
17205,2022-06-04 10:23:19+00:00,thecinebuzz,"Iti Acharya from Jaipur attended the Cannes International Film Festival 2022 and won everyone’s heart with her red carpet debut 
#Thecinebuzz #ItiAcharya #CannesFilmFestival
#CannesFilmFestival2022

https://t.co/Ri4V9DQk5I",iti,1
17206,2022-06-04 10:06:24+00:00,VKHondakdp,"Only one Earth 
Let's Pledge to save Our Earth 
World Environment Day 

For More Information 
📱8885573316, 8885573311

VK HONDA 
Near Water Tank, ITI Circle, kadapa-516003

#vkhondakadapa #vkhondakadapa #vkhonda #hondabikes #Kadapa #kadapabikers #hondaactiva #hondalife https://t.co/sAsdqZUiiE",iti,1
17207,2022-06-04 09:52:41+00:00,shaikayub1437,"best movie of the year. Don't miss to watch itI think it will gonna smash every record of cinema 
#SamratPrithvirajRules https://t.co/TQL2W4w6oB",iti,1
17208,2022-06-04 09:45:21+00:00,PallabKumarLas2,Upper Assam as well as Lower Assam and North of Assam is getting priority while establishing ITIs. Model and mini ITI s are already there in ample numbers: whereas Middle of Assam and Karbi districts are left behind with a few ITIs only.@himantabiswa @cmpatowary @Pijush_hazarika,iti,1
17209,2022-06-04 09:42:30+00:00,prctarget,Alert: Major Price Advance (6/2/22)-Iteris Inc (NASDAQ: ITI). #StockAlert #Iteris $ITI #PriceTarget #MajorPriceAdvance https://t.co/gbbWbS3n2U,iti,1
17210,2022-06-04 09:42:24+00:00,lllaaaddduuu,"Greetings from RADAN PLACEMENTS..

Wanted for MNC industry 
Reference no : R(034)

Role : Production/Quality (Onroll job )
Qualification : Diploma /ITI
Salary : 15.5k
Experience : Fresher
Location : Maraimalainagar 

Contact no : 6383707735 / 9600921368
#…https://t.co/cZ8WkBDvbd",iti,1
17211,2022-06-04 09:20:00+00:00,RoywoodJNR,"Aristotle, sitting in the reserves will tank their value more.

Iti bolibo! https://t.co/EDB9ibEi8c",iti,1
17212,2022-06-04 09:14:11+00:00,Abhigyaxshines,@Iti_deep Thank you ❣️,iti,1
17213,2022-06-04 09:05:33+00:00,DinhataI,"Directorate General Of Training Visit at Dinhata Government ITI, Coochbehar, WB

#DGITI #admissionsopen2022_23
#Electrican #Fitter #electricanmechanic_motor_vehicle #Surveyou #Welder https://t.co/y4mztpcKnH",iti,1
17214,2022-06-04 08:46:49+00:00,STAOdisha,"Training for #FirstResponders under #Rakshak phase -2 is going on in full swing across #Odisha.

Glimpses of training held in Bargaon ITI #Sundargarh.Locals were sensitized about emergency care for road accident victims within 'golden hour'.

#RoadSafety
#RoadSafetyOdisha https://t.co/Bm86wUnFVy",iti,1
17215,2022-06-04 08:44:47+00:00,Iti_deep,"Why are they like this?😭🤣

#Tisha https://t.co/HYtdISxEuD",iti,1
17216,2022-06-04 08:33:06+00:00,SuhasNa17723496,https://t.co/RYrRDsHgoD iti student funny https://t.co/aVs2e9Xwf6,iti,1
17217,2022-06-04 08:29:01+00:00,SundargarhRto,Glimpses of RAKSHAK Phase-II programme held on 03-06-2022  at Bargaon  ITI  to train 65Nos#FirstResponders on Emergency response and care for road accident victims during 'Golden Hour'. Be a good Samaritan by extending them your helping hand.@STAOdisha @DMSundargarh @spsundargarh https://t.co/kZrHprjZvf,iti,1
17218,2022-06-04 08:28:21+00:00,CandyStealerBot,"My preferred healer is always Azama, he doesn't fuss over anything serious and gets you out the door quickly. He sometimes will try to make you laugh so iti'll hurt more though.",iti,1
17219,2022-06-04 08:23:30+00:00,Iti_deep,@Abhigyaxshines Happiest Birthday To Uncle🥳May god bless him with healthy and wealthy life🎉,iti,1
17220,2022-06-04 08:21:49+00:00,Iti_deep,@22YashSinha Lagao,iti,1
17221,2022-06-04 08:16:51+00:00,DBalasore,"Save the date for #PallishreeMela_Balasore2022.
Starting from 8th to 12th June at Govt. ITI ground. Please visit the Pallishree Mela &amp; explore the indigenous handicrafts made by our #WSHGs.
#PallishreeMela2022
@CMO_Odisha
@mission_shakti 
@ormas_odisha https://t.co/Mb8Vpmcce0",iti,1
17222,2022-06-04 08:06:25+00:00,Sankar03802572,@Torchbearer25 Iti next enti,iti,1
17223,2022-06-04 08:00:53+00:00,SundargarhRto,"Glimpses of RAKSHAK Phase-II programme held on 02-06-2022  at Dalmia ITI,Jhagarpur to train 49Nos#FirstResponders on Emergency response and care for road accident victims during 'Golden Hour'.Be a good Samaritan by helping road crash victims @STAOdisha @DMSundargarh @spsundargarh https://t.co/zBdNsHfv6G",iti,1
17224,2022-06-04 08:00:04+00:00,Shibananda_M,"Architect of Modern India, Pandit Jawaharlal Nehru🔴

1948 - ITI
1950 - Planning Commission
1951 - IIT
1952 - AIIMS
1954 - Sail
1954 - BARC
1955 - Bhilai Steel Plant
1956 - ONGC
1958 - DRDO
1961 - IIM
1962 - ISRO https://t.co/D017W3ta5e",iti,1
17225,2022-06-04 07:58:28+00:00,NamiSOLami,"That’s exactly what they want lol. They already know DeGod holders are gonna diamond hand the fuck out of it. So they only want Diamond hands to get int, only 1000/5000 available WL spots. Majority of iti to be given away in Schoalrships/Boutnies/Forms. https://t.co/48EXk8ZjCm",iti,1
17226,2022-06-04 07:55:22+00:00,vedyodha1,@HansrajMeena @ashokgehlot51 Justice for ITI students. #टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो https://t.co/8ZeEzKy2ng,iti,1
17227,2022-06-04 07:45:09+00:00,CFinancialNews,Iteris $ITI Price Target Cut to $5.00 https://t.co/ir2XCgI19T #markets,iti,1
17228,2022-06-04 07:45:08+00:00,AmericanBanking,Iteris $ITI Price Target Cut to $5.00 https://t.co/cAkybD3UJG #stocks,iti,1
17229,2022-06-04 07:16:23+00:00,VIKASimp531,@PiyushGoyal Here in haryana we are waiting for result of a exam which we gave way back in December 2019 advt 12/2019 related to ITI instructor but sir who cares about these realities . Everyone believes on official figures... By the way congratulations on such a enormous achievement 🙏,iti,1
17230,2022-06-04 06:53:34+00:00,Emekaalpha1,@DongJeongHoon @ObiEkene13 @nwanyi_ocha Getat iti,iti,1
17231,2022-06-04 06:52:02+00:00,TinoTsindikidzo,Iti you’re broke for data😭😭😭 https://t.co/sXefjs3n4X,iti,1
17232,2022-06-04 06:48:56+00:00,Iti_deep,@Mahsa_psy74 Love you too🥺🤍,iti,1
17233,2022-06-04 06:48:12+00:00,Mahsa_psy74,@Iti_deep Yaar🥺🥺 thank you soo much 😘😘♥️🤍❤️ love you a lot 😘😘🌺🌺💞💞,iti,1
17234,2022-06-04 06:42:26+00:00,Iti_deep,She's Secret Santa! https://t.co/uu7Os7BJam,iti,1
17235,2022-06-04 06:41:44+00:00,Iti_deep,"Happy , Happier and Happiest Birthday @Mahsa_psy74 You are the one of the sweetest girl I have met 🥺 Thank you for being soo positive and lovely, Your talks are so relaxed 🤍May your all wishes and dreams comes true 🥳Keep Smiling and Be Healthy! 💓",iti,1
17236,2022-06-04 06:32:25+00:00,Iti_deep,@Safi97469642 Thier bond is soo sweet 🥺,iti,1
17237,2022-06-04 06:28:40+00:00,Iti_deep,"@pyari_Nidhi A very very Happiest Birthday To Best Uncle 🎉🥳May god bless him with lots of love , happiness, health and wealth ! Keep Smiling and Stay Healthy 💞",iti,1
17238,2022-06-04 06:22:23+00:00,korllyybobo,"@Alaminmane @Michael00905301 @SadeeqKurbe You should hv just bury your thoughts and your vote in your belly, since you no dey yearn for street. But lack of self control made you spill your yearn on Twitter where millions can see and share your parochialism and senselessness.
In all getting get wisdom &amp; self control Iti!",iti,1
17239,2022-06-04 06:11:39+00:00,sksisbetter,"@Turbo_slayer123 @Argincho @takatuki_iti U can see the hairstyle its boruto hair style and they are 33 in boruto and when they got byakugou and rinnengan they were already adults💀so no ,james they were not minor but uraraka is",iti,1
17240,2022-06-04 05:54:59+00:00,Shahnaw79490547,"Architect of Modern India, Pandit Jawaharlal Nehru...

1948 - ITI
1950 - Planning Commission 
1951 - IIT
1952 - AIIMS
1954 - Sail 
1954 - BARC
1955 - Bhilai Steel Plant
1956 - ONGC
1958 - DRDO
1961 - IIM
1962 - ISRO https://t.co/K6hKYUWjCU",iti,1
17241,2022-06-04 05:24:42+00:00,postjobfree,"FOR ITI FITTER 0 TO 6 YEARS in Coimbatore, Tamil Nadu, India: welding, line, materials, steel https://t.co/yIORmnpiDy",iti,1
17242,2022-06-04 05:23:16+00:00,10thPassGovtJob,Rajasthan ITI 2022 – Apply Online for Private Industrial Institute https://t.co/Wn1M6ECbDD,iti,1
17243,2022-06-04 05:23:08+00:00,itstisha_7,@Iti_deep It's a hit 🥳,iti,1
17244,2022-06-04 05:19:24+00:00,gnomxx,@vitorsantab Iti mds 🥰😍❤️❤️,iti,1
17245,2022-06-04 04:58:15+00:00,SunilKu70709452,"After all, when will the Congress government listen,what kind of cheating is this with Rajasthans ITI unemployed @ashokgehlot51 ji Chief Minister,you announced6000 posts and released1512 posts,what kind of justice is yours 🙏 @BSBhatiInc

#टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो",iti,1
17246,2022-06-04 04:57:00+00:00,nkatekobaloyi2,"@belinda_lingula Challenge iti municipal clinics ,ti tele ngopfu lomiya xilungwini , leta departments of health ti tirha 24/7 and it working on people's favors",iti,1
17247,2022-06-04 04:42:43+00:00,kalahandia,"Sir, ⁦@CMO_Odisha⁩ ⁦@MoSarkar5T⁩ ⁦@SecyChief⁩ ⁦@SDTE_Odisha⁩ 
Kindly consider the case of establishing ITI at Dharamgarh whose foundation stone was laid by hon. ⁦@Naveen_Odisha⁩ @DmKalahandi⁩ https://t.co/tYINWCV7rY",iti,1
17248,2022-06-04 04:34:39+00:00,postjobfree,"FOR ITI WELDER 0 TO 5 YEARS in Coimbatore, Tamil Nadu, India: power, welding, metal, parts, fix, align https://t.co/MOzsM92IcV",iti,1
17249,2022-06-04 04:27:20+00:00,riteshs33,Really a great day yesterday meeting with young youth full of positive thinking &amp; energy. Thank you Mr. Harish @NYKS_MALKANGIRI.#ITI_Malkangiri#Skillinodisha https://t.co/7iXU7IDVeB,iti,1
17250,2022-06-04 04:26:58+00:00,iTi_ana,But... Minho and and Jin-ki are Sagittarius 😩 https://t.co/Vem03mHKms,iti,1
17251,2022-06-04 04:24:38+00:00,postjobfree,"For Iti Electrician 0 To 5 Years in Coimbatore, Tamil Nadu, India: electrical, safety, systems https://t.co/OIqf2jBzfm",iti,1
17252,2022-06-04 04:23:06+00:00,iTi_ana,@hahahaajoon  🖤 I'm getting pretty good at these the more I concentrate lol. This one was a little... Umm not 'plain' but more a little simpler than the other ones. I didn't think I needed to put anything else. The header speaks for itself. 🖤,iti,1
17253,2022-06-04 04:22:48+00:00,MorSamachar,Rajasthan ITI 2022 - Apply Online for Private Industrial Institute - https://t.co/WQ1eTT7FMQ,iti,1
17254,2022-06-04 04:21:08+00:00,iTi_ana,"I can always tell when he's smiling when he sings 😌 Taemin really does have that sweet and soothing voice. So did Jong. The thing is, no idol is the same. They are all different and unique in their own way 🖤 https://t.co/EwlYob3rU0",iti,1
17255,2022-06-04 04:19:55+00:00,YOGENDR62961435,"“Justice for ITI students. #टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो @ashokgehlot51 @HansrajMeena @TheUpenYadav @1stIndiaNews 
@shyamraj08 @Rashkagauri
https://t.co/jWyWvMMlcA",iti,1
17256,2022-06-04 04:18:35+00:00,iTi_ana,@t_aejin I made another header 😌🖤🌹,iti,1
17257,2022-06-04 04:11:12+00:00,SanjogitaMishra,@iti_malkangiri great initiative @skilledinodisha https://t.co/naciqbdsXt,iti,1
17258,2022-06-04 04:07:48+00:00,MMToledoLAUSD,"Check out this month’s theme of Global Collaborator in the June issue of the ITI newsletter. It’s chock full of resources, ideas, and opportunities for educators! https://t.co/cIRtF2NQbl",iti,1
17259,2022-06-04 04:03:59+00:00,RipperoniPo,"@YunoDied I can help bro.
Find yourself some stale tortillas throw some cheese ontop and put some canned beans in the middle then throw iti n the oven for 15 minutes on 350.
Mexican pizza.",iti,1
17260,2022-06-04 03:58:27+00:00,nicoolezp,@immakatharina 🤦🏻‍♀️free viewing iti beerhouse garod ate,iti,1
17261,2022-06-04 03:57:45+00:00,_RojgarSamachar,Rajasthan ITI 2022 – Apply Online for Private Industrial Institute https://t.co/90y2nIrwo5,iti,1
17262,2022-06-04 03:56:28+00:00,SResultHindi,Rajasthan ITI 2022 – Apply Online for Private Industrial Institute https://t.co/PJvaG0E6qP,iti,1
17263,2022-06-04 03:56:15+00:00,iTi_ana,So since @lj_blackrose  made me bawl my eyes out from their video.  I did another header! Reminder these are free to use . I made them for bRoses. Please don't hesitate to use it if you like it. 🖤 That's what I want. https://t.co/RjLgvq5etv,iti,1
17264,2022-06-04 03:52:47+00:00,Funkykidsradio,Claudia Robin Gunn - 18. Tara Iti (SwitchOn Mix) https://t.co/LMcMmI539q,iti,1
17265,2022-06-04 03:44:35+00:00,NakashiparaIti,"#Nakashipara_Govt_ITI
#organised 
#CampusPlacementDrive 
#With
#Maruti_Suzuki_India_Ltd.

We are delighted to inform you that we 
are going to organize a campus Recruitment program. you are requested to participate in that Recruitment program. https://t.co/SVilSEEUZp",iti,1
17266,2022-06-04 03:29:58+00:00,Raghven73873863,ITI fitter https://t.co/Tc6kDtK3Zr,iti,1
17267,2022-06-04 03:29:20+00:00,lj_blackrose,@iTi_ana his words always warms our hearts. we may not be there from the start but we will surely be there as long as they exist 🥰,iti,1
17268,2022-06-04 03:23:11+00:00,iTi_ana,@lj_blackrose Like I legit cried like I was in the audience 😭,iti,1
17269,2022-06-04 03:22:34+00:00,iTi_ana,@lj_blackrose Stopppp I'm crying 😭😭😭🖤🖤🖤   thanks bestie for showing me this.  It warmed my heart knowing Woosung feels this way about new bRoses. Like I'm so happy. 😭 Tears of joy.,iti,1
17270,2022-06-04 03:18:00+00:00,rahulma52862585,@KumariRukshmani @INCIndia @INCRajasthan @ProfCong Justice for ITI students. #टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो,iti,1
17271,2022-06-04 03:17:52+00:00,rahulma52862585,@KumariRukshmani @INCIndia @INCRajasthan @ProfCong “Justice for ITI students. #टेक्निकल_हेल्पर_पदो_की_संख्या_6000_करो”,iti,1
17272,2022-06-04 02:59:06+00:00,Morgadodaughter,@chiikalover ITI MDS,iti,1
17273,2022-06-04 02:58:36+00:00,Iti_deep,@prerana100 Thank you 🥺❤️,iti,1
17274,2022-06-04 02:38:21+00:00,lj_blackrose,"@iTi_ana i think you need to watch this bestieee. it's a message of woosung to new blackroses ^^

https://t.co/RrOkmqZCTg",iti,1
17275,2022-06-04 02:34:41+00:00,vaibhavsri24,"@varungandhi80 @ITI_ANUDESHAK @UPGovt @ChiefSecyUP iti instructor vacancy of 2015 is still pending last 7 year passed only interview is pending, what the upsssc is doing, govt is silent no responsibility of officers ??? At least do something for candidates,#itiinstructor2015",iti,1
17276,2022-06-04 02:34:39+00:00,NdHzn_,@CtNurpojieliza Have a good day iti sayang ❤️,iti,1
17277,2022-06-04 02:13:51+00:00,dorinaugustin,Now playing Iti multumesc by Rebeca Avram!,iti,1
17278,2022-06-04 02:13:03+00:00,YMeza44,@ITI_LAUSD @LASchools @MACESmagnet @k_shelton @LAUSD_Achieve @LASchoolsNW @LDNESchools @lausd_ldc @lausdLDE @LAUSD_LDWest @LAUSDLDSouth @brainpop @BootUpPD @LEGO_Education Yes! Looking forward to all the learning. 😎,iti,1
17279,2022-06-04 02:06:47+00:00,SebboVonTebbo,"The Nine Pieces of Eight- Brethren Court at Shipwreck Cove 4k video Part- 2 https://t.co/qp00yCmKKr via The Queenz of Pride, Ya'll Did iti not me, im just a simple pirate shitposter, so yes we could hold up here.. but i say Release teh SEA GODDESS #HappyPride #happypride2020",iti,1
17280,2022-06-04 01:56:10+00:00,flowerybub,@transbiado ITI MUDEUSEEEEE,iti,1
17281,2022-06-04 01:52:40+00:00,dorinaugustin,Now playing iti multumesc by Rebeca avram!,iti,1
17282,2022-06-04 01:50:18+00:00,SheryljoyceDav1,@fuhknjo @fuhknjo im 60 now passing myself but you hear me sir.. dont ever give up !! u need to get counseling for you and  grieve with them noone else perhaps a priest.. ok  doctor they will load u with pills.. but you will change something big in this i see iti day shall reunited,iti,1
17283,2022-06-04 01:20:50+00:00,evizzzinha,@abrit0_ iti main,iti,1
17284,2022-06-04 01:01:55+00:00,wildy_martinez,@Iti_Gi Thank you 😊 and you are too!,iti,1
17285,2022-06-04 00:59:40+00:00,RFC_Prem3in4yrs,@McLarenF1 Msg 3/3: No of course it's u my friend (although I'd be damn good) So mate get some good tucker into u coz ur an Iti and look like u need some pasta! In any case mate I wish u all the best for the rest of the season and hopefully No4 will get familiar with your um rear end😉 ✌️✌️,iti,1
17286,2022-06-04 00:56:28+00:00,iTi_ana,I want Woosung's  entire wardrobe because ...🤌,iti,1
17287,2022-06-04 00:53:17+00:00,Iti_Gi,@wildy_martinez Omg you are amazing! Your work and helping others… 👏👏👏,iti,1
17288,2022-06-04 00:52:15+00:00,iTi_ana,@hahahaajoon bRoses always makes me feel better 🥺 I swear I haven't met not one single malicious black rose.,iti,1
17289,2022-06-04 00:51:46+00:00,VKHondakdp,"Taking India forward with best Selling and it's India's Two Wheels
Avail best offers book your bike today

For More Information 
📱8885573316, 8885573311

VK HONDA 
Near Water Tank, ITI Circle, kadapa-516003

#vkhondakadapa #vkhondakadapa #vkhonda #hondabikes #Kadapa #kadapabiker https://t.co/GLoASldqH2",iti,1
17290,2022-06-04 00:51:13+00:00,iTi_ana,I wished I could have discovered you sooner 🥲 but I'm here now. 🖤 You guys have been through so much . I may have not been here from the START😌 but BATB was the start of MY Black Rose journey 🖤 and it shall continue. #iroseyouforever https://t.co/WotfvcWn0V,iti,1
17291,2022-06-04 00:50:02+00:00,hahahaajoon,@iTi_ana as you should yes!!❤,iti,1
17292,2022-06-04 00:45:07+00:00,iTi_ana,@90sdora You're welcome ❤️ Look all I had to do was see Taemin's name and I'm sold 😂😂 I need more Taemin moots.,iti,1
17293,2022-06-04 00:44:10+00:00,iTi_ana,@hahahaajoon Also thank youuu 🥺🖤🌹,iti,1
17294,2022-06-04 00:43:45+00:00,iTi_ana,@hahahaajoon Mental health and physical health 😌 working on both of them currently.,iti,1
